datetime,zenith,elevation,azimuth,ghi,dni,dhi,poa_global,airmass,cell_temperature,dc_power
2023-10-24 13:00:00+05:30,29.470595355106042,60.52940464489396,214.38369817030292,875.4183364562883,842.1943152988039,142.1286630996491,934.4615506916513,1.1479303970996655,60.2041372965157,200.71847494404895
2023-10-24 14:00:00+05:30,39.71965341066829,50.28034658933171,233.15662640091725,755.509228860668,808.9824799113815,133.13047354049877,809.8820979398765,1.2989205398795254,56.17741742510492,177.22049225237788
2023-10-24 15:00:00+05:30,52.246509019720556,37.753490980279444,243.90971806084445,571.2488930725822,740.607959782455,117.58009386527033,617.6603373914472,1.630507455472396,49.964328783110574,138.9956086089347
2023-10-24 16:00:00+05:30,65.75982774568998,24.240172254310025,250.65433132039982,338.854191173767,599.6808032169372,92.29691799095988,372.84339331715523,2.424451463607729,42.05123210635569,86.85340909051672
2023-10-24 17:00:00+05:30,79.7570865011726,10.242913498827402,255.32275460852966,92.53576574570238,269.49873968285794,44.20912755198291,105.74928602961222,5.462649862134571,33.418081730471194,25.547115374666802
2023-10-24 18:00:00+05:30,94.0193041688254,-4.019304168825405,258.8350658605268,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 19:00:00+05:30,108.43842606605162,-18.438426066051623,261.6739999502213,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 20:00:00+05:30,122.9550734331299,-32.9550734331299,264.1313967529843,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 21:00:00+05:30,137.53317970893193,-47.53317970893191,266.4368244009984,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 22:00:00+05:30,152.14772824670717,-62.14772824670717,268.91214662589306,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-24 23:00:00+05:30,166.77217112377937,-76.77217112377937,272.8072321689033,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 00:00:00+05:30,178.24445572868572,-88.24445572868572,56.5501611845134,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 01:00:00+05:30,163.85847667277784,-73.85847667277784,88.39912165967678,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 02:00:00+05:30,149.2352442415113,-59.2352442415113,91.74152472561894,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 03:00:00+05:30,134.63069116425004,-44.63069116425005,94.14802578372348,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 04:00:00+05:30,120.0693241729213,-30.0693241729213,96.47494725111113,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 05:00:00+05:30,105.57819794654013,-15.578197946540124,99.00473716784393,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 06:00:00+05:30,91.19777270370143,-1.197772703701434,101.97211766228418,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 07:00:00+05:30,76.99606981623437,13.003930183765634,105.6975499528487,138.62619056208368,362.07272674193763,56.72424570641408,157.29769326317103,4.3653806597486735,35.0842553342398,37.73819321344001
2023-10-25 08:00:00+05:30,63.0992912880773,26.900708711922697,110.7285265260561,387.30568530375905,638.9787769169092,97.87718886838906,424.92720370444056,2.202142826605514,43.73471128075177,98.27091244937027
2023-10-25 09:00:00+05:30,49.76860597372782,40.23139402627218,118.12831536131438,611.6129585385454,759.9465815559272,120.58186398617613,660.7765619779543,1.5460082129183426,51.35795312876114,147.77742284528975
2023-10-25 10:00:00+05:30,37.615607349540454,52.384392650459546,130.1388981206709,783.7841967726353,819.3864971768809,134.61654157721523,840.3466212370844,1.2613952932030699,57.16210710405501,183.05933727251323
2023-10-25 11:00:00+05:30,28.210183341942972,61.78981665805703,151.13982114707335,889.2582823206851,847.4603784740603,142.39701865695383,950.0025633337642,1.1341362706538827,60.706461741241995,203.5794106516822
2023-10-25 12:00:00+05:30,24.893352493605036,65.10664750639496,183.51554785407444,919.9478269588172,854.7354372697586,144.57472030471865,981.9037219626454,1.1018513357120563,61.73758707157953,209.40315700915065
2023-10-25 13:00:00+05:30,29.774922939314123,60.22507706068588,214.04278474934716,873.5673745382622,843.5968772922766,141.26979299019217,933.8060139888539,1.1513952455466174,60.18294870875675,200.59745440311508
2023-10-25 14:00:00+05:30,39.954108144416736,50.045891855583264,232.755758180963,753.590001234457,810.3380394448816,132.290881305997,809.1073231210413,1.30335036710899,56.15237476285235,177.0712162270254
2023-10-25 15:00:00+05:30,52.429401282813416,37.570598717186584,243.5363364880589,569.3298619696047,741.8311604720698,116.78433808441912,616.7835339834955,1.637234091954085,49.935988301368745,138.81577650798457
2023-10-25 16:00:00+05:30,65.90731999827804,24.092680001721956,250.30952537863908,337.0163803024394,600.3910083865488,91.57441553940285,371.8291698188858,2.4382450346722955,42.01844986318217,86.6293363704901
2023-10-25 17:00:00+05:30,79.87925582476925,10.120744175230762,254.99244402864838,91.04108916050355,267.9443538860474,43.55090754693189,104.52671131734331,5.524023415202357,33.378565054330494,25.255893978648245
2023-10-25 18:00:00+05:30,94.1223710614947,-4.1223710614947064,258.5027155575654,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 19:00:00+05:30,108.52641666383198,-18.52641666383198,261.3200623042619,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 20:00:00+05:30,123.03080053377157,-33.03080053377157,263.72779674291553,0.0,0.0,0.0,0.0,,30.0,0.0
2023-10-25 21:00:00+05:30,137.5989388598541,-47.59893885985408,265.93226228705333,0.0,0.0,0.0,0.0,,30.0,0.0
