datetime,zenith,azimuth,ghi,dni,dhi,airmass,optimal_tilt,max_power,month,hour
2023-07-16 13:00:00+05:30,13.568810573378983,310.6143741487226,925.4960565908004,778.371906985961,168.8365813437863,1.0283215640950145,0,199.058547485606,7,13
2023-07-16 14:00:00+05:30,26.260146417893615,292.5604764550001,840.4279215580841,756.4925796402838,161.96143861492067,1.1144791100207967,0,183.0656541193848,7,14
2023-07-16 15:00:00+05:30,40.013534155681754,288.0693992371118,693.1955546987753,710.4038145360897,148.9906856005589,1.3044814346858864,0,154.2789062748331,7,15
2023-07-16 16:00:00+05:30,53.96366869107939,287.2454954538149,495.6000698347904,624.0262960422426,128.28474944318452,1.6966147602393256,0,113.44000171064911,7,16
2023-07-16 17:00:00+05:30,67.90715995107016,288.10335310515313,266.63850664699413,456.57123628470225,94.61786678823665,2.6437304773269226,0,62.96002388267146,7,17
2023-07-16 18:00:00+05:30,81.73340613863918,290.1365169262908,49.888111979177054,123.84750643713406,31.855119964907473,6.655538846399679,0,12.087428992690937,7,18
2023-07-17 06:00:00+05:30,89.01228555357368,68.39804425739709,0.3542406355077745,0.4477107146280537,0.3437113077337499,26.418913152432026,0,0.08609610131119981,7,6
2023-07-17 07:00:00+05:30,75.28757289633461,71.04937462510111,143.80140992601946,303.2715777183631,66.46388939749227,3.8835885018933722,0,34.488390973493274,7,7
2023-07-17 08:00:00+05:30,61.38642972443175,72.58115746720802,375.92114295236144,548.951170611642,112.7724009570303,2.0814885451068807,0,87.47643815496143,7,8
2023-07-17 09:00:00+05:30,47.41348314218133,72.80483640347103,593.4059658719467,670.7709097608216,139.33686955308394,1.4758414001607438,0,133.97035886502366,7,9
2023-07-17 10:00:00+05:30,33.4993910068535,70.7721115092138,769.4126630997862,735.3606257491841,156.12316716303212,1.198361490821648,0,169.3560091178939,7,10
2023-07-17 11:00:00+05:30,19.990729461052737,62.55716288349254,888.7937101840345,768.9432140313146,166.1530304601141,1.0636374857422648,0,192.21593190445026,7,11
2023-07-17 12:00:00+05:30,9.230842382567303,23.888028984105063,942.292313902898,782.0201156590974,170.3934061264722,1.0127711155376553,0,202.16089952732028,7,12
2023-07-17 13:00:00+05:30,13.451628627810464,310.1037552860057,925.9034533057297,778.1288255221,169.1087124936288,1.0278174710089907,0,199.13402272006883,7,13
2023-07-17 14:00:00+05:30,26.197550108597106,292.20905036578466,840.8336792826306,756.2424160877046,162.22664973053043,1.1138805930146576,0,183.1430647296853,7,14
2023-07-17 15:00:00+05:30,39.976699188213864,287.81486175736796,693.5110167184403,710.1152953851929,149.23397870294036,1.303779951547125,0,154.34211252042113,7,15
2023-07-17 16:00:00+05:30,53.94428617989215,287.03918971872,495.74741554400197,623.6489936447173,128.48379380161424,1.695830197918636,0,113.47144877135852,7,16
2023-07-17 17:00:00+05:30,67.90262743615729,287.92192346125665,266.5691128625255,456.0048982042728,94.72850182962202,2.643222220385494,0,62.944319171533444,7,17
2023-07-17 18:00:00+05:30,81.74346790805576,289.9666515053802,49.687461480507515,123.10079849720924,31.784342475657553,6.6629158862227795,0,12.039182916882067,7,18
2023-07-18 06:00:00+05:30,89.07117718320694,68.55888294375245,0.31455204698267697,0.3874294449989109,0.3057993066176014,26.948254096341586,0,0.07645636785562848,7,6
2023-07-18 07:00:00+05:30,75.33194015253873,71.22063439548043,142.96881211644632,301.5278922829064,66.30080502658511,3.8947314030909546,0,34.29229748384196,7,7
2023-07-18 08:00:00+05:30,61.416498948679575,72.77373974936677,375.27361204088663,547.9994808650379,112.83319651346574,2.0834774224667725,0,87.33351716934257,7,8
2023-07-18 09:00:00+05:30,47.42771203846073,73.03759386733924,593.0561568609024,670.1944086442461,139.49975581587046,1.4762388896391971,0,133.8980714837473,7,9
2023-07-18 10:00:00+05:30,33.492596728587515,71.08392494124456,769.3500983477513,734.9659041270432,156.34173527817427,1.1982676654069035,0,169.34380709481698,7,10
2023-07-18 11:00:00+05:30,19.945949590490642,63.04483615031438,888.9680132478944,768.6431455022804,166.40430847386153,1.0633360776823784,0,192.24864671326168,7,11
2023-07-18 12:00:00+05:30,9.084142211004973,24.46056892922178,942.630510920431,781.7678436736603,170.66223983823875,1.012354289476221,0,202.22318809660075,7,12
